sentence,label
the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper s agency boss close in on the resourceful amnesiac  we do nt feel much for damon/bourne or his predicament  ,0
an ambitious movie that  like shiner s organizing of the big fight  pulls off enough of its effects to make up for the ones that do nt come off ,1
is a strength of a documentary to disregard available bias  especially as temptingly easy as it would have been with this premise ,1
my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it ,0
it desperately wants to be a wacky  screwball comedy  but the most screwy thing here is how so many talented people were convinced to waste their time ,0
contrived and exploitative for the art houses and too cynical  small and decadent for the malls ,0
does nt try to surprise us with plot twists  but rather seems to enjoy its own transparency  ,1
never decides whether it wants to be a black comedy  drama  melodrama or some combination of the three  ,0
an uneven look into a grim future that does nt come close to the level of intelligence and visual splendor that can be seen in other films ,0
s something poignant about an artist of 90plus years taking the effort to share his impressions of life and loss and time and art with us  ,1
 is funny in the way that makes you ache with sadness  the way chekhov is funny   profound without ever being selfimportant  warm without ever succumbing to sentimentality  ,1
it s crafty  energetic and smart  the kid is sort of like a fourteenyear old ferris bueller  ,1
is a visually stunning rumination on love  memory  history and the war between art and commerce ,1
a compelling french psychological drama examining the encounter of an aloof father and his chilly son after 20 years apart  ,1
gives devastating testimony to both people s capacity for evil and their heroic capacity for good  ,0
 she sees it as a chance to revitalize what is and always has been remarkable about clungto traditions  ,1
all of the elements are in place for a great film noir  but director george hickenlooper s approach to the material is too upbeat  ,0
headed down the toilet with the ferocity of a frozen burrito after an allnight tequila bender ,0
have ever seen  constantly pulling the rug from underneath us  seeing things from new sides  plunging deeper  getting more intense  ,1
each story is built on a potentially interesting idea  but the first two are ruined by amateurish writing and acting  while the third feels limited by its short running time ,0
come from seeing former nymphette juliette lewis playing a saltoftheearth mommy named minnie and watching slim travel incognito in a ridiculous wig no respectable halloween costume shop would ever try to sell ,0
this is a frustrating patchwork : an uneasy marriage of louis begley s source novel  about schmidt  and an old payne screenplay  ,0
decided to let crocodile hunter steve irwin do what he does best  and fashion a story around him ,1
it s not as awful as some of the recent hollywood trip tripe  but it s far from a groundbreaking endeavor ,0
for the most part wilde s droll whimsy helps  being earnest  overcome its weaknesses and parker s creative interference ,1
tries too hard to be funny in a way that s too loud  too goofy and too short of an attention span  ,0
sounding like arnold schwarzenegger  with a physique to match   ahola  has a wooden delivery and encounters a substantial arc of change that does nt produce any real transformation  ,0
for those with at least a minimal appreciation of woolf and clarissa dalloway  the hours represents two of those well spent ,1
its adult themes of familial separation and societal betrayal are head and shoulders above much of the director s previous popcorn work  ,1
a wannabe comedy of manners about a brainy prepschool kid with a mrs robinson complex founders on its own preciousness  and squanders its beautiful women  ,0
is one of my least favorite emotions  especially when i have to put up with 146 minutes of it ,0
that presents a fascinating glimpse of urban life and the class warfare that embroils two young men ,1
it sees those relationships  including that between the son and his wife  and the wife and the father  and between the two brothers  with incredible subtlety and acumen  ,1
is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground ,1
a pact to burn the negative and the script and pretend the whole thing never existed ,0
 it sounds like a cruel deception carried out by men of marginal intelligence  with reactionary ideas about women and a total lack of empathy  ,0
our culture is headed down the toilet with the ferocity of a frozen burrito after an allnight tequila bender  and i know this because i ve seen  jackass : the movie ,0
spreads itself too thin  leaving these actors  as well as the members of the commune  short of profound characterizations ,0
it s the kind of movie that  aside from robert altman  spike lee  the coen brothers and a few others  our moviemakers do nt make often enough  ,1
a sleepinducingly slowpaced crime drama with clumsy dialogue  heavyhanded phoneyfeeling sentiment  and an overlyfamiliar set of plot devices  ,0
the biggest problem with roger avary s uproar against the mpaa is that  even in all its director s cut glory  he s made a film that s barely shocking  barely interesting and most of all  barely anything  ,0
neither as scaryfunny as tremors nor dementedfunny as starship troopers  the movie is nt tough to take as long as you ve paid a matinee price  ,0
some people march to the beat of a different drum  and if you ever wondered what kind of houses those people live in  this documentary takes a look at 5 alternative housing options  ,1
i m going to recommend secretary  based on the wonderful acting clinic put on by spader and gyllenhaal ,1
despite lagging near the finish line  the movie runs a good race  one that will have you at the edge of your seat for long stretches   ,1
celebrates the group s playful spark of nonconformity  glancing vividly back at what hibiscus grandly called his  angels of light  ,1
with cheapo animation  like saturday morning tv in the 60s   a complex swordandsorcery plot and characters who all have big round eyes and japanese names ,0
the mystery of enigma is how a rich historical subject  combined with so much firstrate talent  could have yielded such a flat  plodding picture  ,0
wo nt join the pantheon of great monster/science fiction flicks that we have come to love  ,0
the santa clause 2 s plot may sound like it was cowritten by mattel executives and lobbyists for the tinsel industry  ,0
 i can not mount a cogent defense of the film as entertainment  or even performance art  although the movie does leave you marveling at these guys  superhuman capacity to withstand pain  ,1
though this rude and crude film does deliver a few gutbusting laughs  its digs at modern society are all things we ve seen before  ,0
does nt come close to the level of intelligence and visual splendor that can be seen in other films ,0
can not sustain the buoyant energy level of the film s city beginnings into its country conclusion  ,0
it does nt really know or care about the characters  and uses them as markers for a series of preordained events  ,0
a gently funny  sweetly adventurous film that makes you feel genuinely good  that is to say  ,1
the only young people who possibly will enjoy it are infants  who might be distracted by the movie s quick movements and sounds  ,0
 if it had been only halfanhour long or a tv special  the humor would have been fast and furious  at ninety minutes  it drags  ,0
vividly captures the way young japanese live now  chafing against their culture s manic mix of millennial brusqueness and undying  traditional politesse  ,1
a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over ,1
home movie is about the people who live in them  who have carved their own comfortable niche in the world and have been kind enough to share it  ,1
a fine  focused piece of work that reopens an interesting controversy and never succumbs to sensationalism ,1
a touching drama about old age and grief with a tour de force performance by michel piccoli  ,1
 green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese  ,1
 not that i mind ugly ; the problem is he has no character  loveable or otherwise  ,0
will be best appreciated by those willing to endure its extremely languorous rhythms  waiting for happiness ,0
it s a testament to the film s considerable charm that it succeeds in entertaining  despite playing out like a featurelength sitcom replete with stereotypical familial quandaries  ,1
a fascinating  bombshell documentary that should shame americans  regardless of whether or not ultimate blame finally lies with kissinger  ,1
looks like an episode of the tv show blind date  only less technically proficient and without the popup comments  ,0
pratfalls aside  barbershop gets its greatest play from the timeless spectacle of people really talking to each other  ,1
create a film that s not merely about kicking undead ***  but also about dealing with regret and  ultimately  finding redemption ,1
served by the movie s sophomoric blend of shenanigans and slapstick  although the more lasciviousminded might be disappointed in the relative modesty of a movie that sports a  topless tutorial service ,0
like the full monty  this is sure to raise audience s spirits and leave them singing long after the credits roll  ,1
most thrillers send audiences out talking about specific scary scenes or startling moments ;  frailty  leaves us with the terrifying message that the real horror may be waiting for us at home  ,1
this is popcorn movie fun with equal doses of action  cheese  ham and cheek  as well as a serious debt to the road warrior  ,1
a sustained fest of selfcongratulation between actor and director that leaves scant place for the viewer  ,0
what a world we d live in if argento s hollywood counterparts  had this much imagination and nerve ,1
for all the time we spend with these people  we never really get inside of them  ,0
the cast and crew did nt sign a pact to burn the negative and the script and pretend the whole thing never existed ,0
the comedy death to smoochy is a rancorous curiosity : a movie without an apparent audience  ,0
blazing guns  cheatfully filmed martial arts  disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves ,0
goes a long way toward restoring the luster of the national lampoon film franchise  too long reduced to directtovideo irrelevancy  ,1
the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities  ,0
is like scorsese s mean streets redone by someone who ignored it in favor of old  juvenile delinquent  paperbacks with titles like leather warriors and switchblade sexpot ,0
the funniest person in the film  which gives you an idea just how bad it was ,0
nelson s intentions are good  but the end result does no justice to the story itself  ,0
signs is just another unoriginal run of the mill scifi film with a flimsy ending and lots of hype  ,0
 punchdrunk love is so convinced of its own brilliance that  if it were a person  you d want to smash its face in   ,0
breathes life into a roll that could have otherwise been bland and run of the mill ,1
 stephen  earnhart s film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have  ,1
wildly incompetent but brilliantly named half past dead  or for seagal pessimists : totally past his prime  ,0
is a happy  heady jumble of thought and storytelling  an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film ,1
safe as to often play like a milquetoast movie of the week blown up for the big screen ,0
the film maintains a beguiling serenity and poise that make it accessible for a nonnarrative feature  ,1
lawrence unleashes his trademark misogyny  er  comedy  like a human volcano or an overflowing septic tank  ,1
irwin is so earnest that it s hard to resist his pleas to spare wildlife and respect their environs  ,1
permeates all its aspects  from the tv movieesque  affected child acting to the dullest irish pub scenes ever filmed  ,0
s harder still to believe that anyone in his right mind would want to see the it  ,0
an oldfashioned drama of substance about a teacher s slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue  ,1
the performers are so spot on  it is hard to conceive anyone else in their roles  ,1
the art direction is often exquisite  and the anthropomorphic animal characters are beautifully realized through clever makeup design  leaving one to hope that the eventual dvd release will offer subtitles and the original italianlanguage soundtrack ,1
so formulaic and forgettable that it s hardly over before it begins to fade from memory ,0
a weird little movie that s amusing enough while you watch it  offering fine acting moments and pungent insights into modern la s showbiz and media subcultures  ,1
you can fire a torpedo through some of clancy s holes  and the scripters do nt deserve any oscars ,0
is a greater attention to the parents  and particularly the fateful fathers  in the emotional evolution of the two bewitched adolescents ,1
an effective portrait of a life in stasis  of the power of inertia to arrest development in a deadend existence  ,1
a summer of event movies than a spy thriller like the bourne identity that s packed with just as much intelligence as action ,1
 but it also does the absolute last thing we need hollywood doing to us : it preaches  ,0
 seagal s  strenuous attempt at a change in expression could very well clinch him this year s razzie  ,0
in the end  the film feels homogenized and a bit contrived  as if we re looking back at a tattered and ugly past with rosetinted glasses  ,0
more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script  which has a handful of smart jokes and not much else  ,0
much has been written about those years when the psychedelic 60s grooved over into the gay 70s  but words do nt really do the era justice  ,1
mr polanski is in his element here : alone  abandoned  but still consoled by his art  which is more than he has ever revealed before about the source of his spiritual survival ,1
is just another unoriginal run of the mill scifi film with a flimsy ending and lots of hype ,0
 like a rather unbelievable love interest and a meandering ending  this 60s caper film is a riveting  brisk delight  ,1
those prone to indignation need not apply ; those susceptible to blue hilarity  step right up ,1
never truly come to care about the main characters and whether or not they ll wind up together ,0
it does nt offer audiences any way of gripping what its point is  or even its attitude toward its subject  ,0
evokes the frustration  the awkwardness and the euphoria of growing up  without relying on the usual tropes ,1
it s usually a bad sign when directors abandon their scripts and go where the moment takes them ,0
it sounds like another clever if pointless excursion into the abyss  and that s more or less how it plays out ,0
i ve had more interesting  and  dare i say  thematically complex  bowel movements than this longontheshelf  pointandshoot exercise in gimmicky crime drama  ,0
has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product ,0
in this woefully hackneyed movie  directed by scott kalvert  about street gangs and turf wars in 1958 brooklyn  stale cliches  gratuitous violence  or empty machismo ,0
stands as one of the year s most intriguing movie experiences  letting its imagery speak for it while it forces you to ponder anew what a movie can be  ,1
has created a provocative  absorbing drama that reveals the curse of a selfhatred instilled by rigid social mores ,1
a perfect family film to take everyone to since there s no new  a christmas carol  out in the theaters this year ,1
taking the effort to share his impressions of life and loss and time and art with us ,1
in the power of the huston performance  which seems so larger than life and yet so fragile ,1
if you ever wanted to be an astronaut  this is the ultimate movie experience  it s informative and breathtakingly spectacular ,1
may be relieved that his latest feature  r xmas  marks a modest if encouraging return to form  ,1
relies less on forced air than on petter n©¡ss  delicate  clever direction  and a wonderful  imaginative script by axel hellstenius ,1
that you enjoy more because you re one of the lucky few who sought it out ,1
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull  ,0
the word that comes to mind  while watching eric rohmer s tribute to a courageous scottish lady  is painterly  ,1
talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires ,1
daily struggles and simple pleasures usurp the preaching message so that  by the time the credits roll across the pat ending  a warm  fuzzy feeling prevails  ,1
getting all excited about a chocolate eclair and then biting into it and finding the filling missing ,0
it is almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hourandahalf ,1
would benigni s italian pinocchio have been any easier to sit through than this hastily dubbed disaster ,0
hugh grant s act is so consuming that sometimes it s difficult to tell who the other actors in the movie are  ,1
provides a nice change of mindless pace in collision with the hot oscar season currently underway ,1
driven by a fantastic dual performance from ian holm  the film is funny  insightfully human and a delightful lark for history buffs ,1
as predictable as the outcome of a globetrottersgenerals game  juwanna mann is even more ludicrous than you d expect from the guyinadress genre ,0
has been lost in the translation  another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise  ,0
the thought of watching this film with an audience full of teenagers fixating on its body humor and reinforcement of stereotypes  of which they ll get plenty  fills me with revulsion  ,0
movies with the courage to go over the top and movies that do nt care about being stupid ,1
a feelbad ending for a depressing story that throws a bunch of hotbutton items in the viewer s face and asks to be seen as hip  winking social commentary ,0
by and large this is mr kilmer s movie  and it s his strongest performance since the doors  ,1
has traveled to places in the world devastated by war  famine and poverty and documented the cruelty and suffering he has found with an devastating  eloquent clarity ,1
asks what truth can be discerned from nonfirsthand experience  and specifically questions cinema s capability for recording truth  ,1
has thankfully ditched the saccharine sentimentality of bicentennial man in favor of an altogether darker side  ,1
what starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points  ,0
to imagine anyone managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon  dustin hoffman and holly hunter  yet newcomer ellen pompeo pulls off the feat with aplomb ,1
like a livingroom war of the worlds  gaining most of its unsettling force from the suggested and the unknown ,1
there s nothing like love to give a movie a b12 shot  and cq shimmers with it  ,1
illequipped to examine  the interior lives of the characters in his film  much less incorporate them into his narrative ,0
the movie is loaded with good intentions  but in his zeal to squeeze the action and our emotions into the alltoofamiliar dramatic arc of the holocaust escape story  minac drains his movie of all individuality ,0
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics  ,1
as earnest as a communitycollege advertisement  american chai is enough to make you put away the guitar  sell the amp  and apply to medical school  ,0
it s hard to figure the depth of these two literary figures  and even the times in which they lived  ,0
one of those decadesspanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time  ,0
if a big musical number like  praise the lord  he s the god of second chances  does nt put you off  this will be an enjoyable choice for younger kids  ,1
a very funny romantic comedy about two skittish new york middleagers who stumble into a relationship and then ,1
the acting is just fine  but there s not enough substance here to sustain interest for the full 90 minutes  especially with the weak payoff  ,0
is scott s convincing portrayal of roger the sad cad that really gives the film its oomph  ,1
s hard to shake the feeling that it was intended to be a different kind of film  ,0
if i could have looked into my future and saw how bad this movie was  i would go back and choose to skip it  ,0
a wellintentioned effort that s still too burdened by the actor s offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility  ,0
why not invite some genuine spontaneity into the film by having the evil aliens  laser guns actually hit something for once ? ,0
 the cast portrays their cartoon counterparts well  but quite frankly  scoob and shag do nt eat enough during the film   ,0
bean drops the ball too many times  hoping the nifty premise will create enough interest to make up for an unfocused screenplay  ,0
as they may  lawrence unleashes his trademark misogyny  er  comedy  like a human volcano or an overflowing septic tank  take your pick ,0
above the globe in dazzling panoramic shots that make the most of the largescreen format  before swooping down on a string of exotic locales  scooping the whole world up in a joyous communal festival of rhythm ,1
s a film with an idea buried somewhere inside its fabric  but never clearly seen or felt  ,0
mib ii  succeeds due to its rapidfire delivery and enough inspired levity that it ca nt be dismissed as mindless  ,1
unless there are zoning ordinances to protect your community from the dullest science fiction  impostor is opening today at a theater near you  ,0
 elling  manages to do all three quite well  making it one of the year s most enjoyable releases ,1
wes craven s presence is felt ; not the craven of  a nightmare on elm street  or  the hills have eyes   but the sad schlock merchant of  deadly friend   ,0
there s not one decent performance from the cast and not one clever line of dialogue  ,0
having sucked dry the undead action flick formula  blade ii mutates into a grossout monster movie with effects that are more silly than scary  ,0
scotland looks wonderful  the fans are often funny fanatics  the showdown sure beats a bad day of golf ,1
these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field  ,1
the hardtopredict and absolutely essential chemistry between the downtoearth bullock and the nonchalant grant proves to be sensational  and everything meshes in this elegant entertainment  ,1
crafted  engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic  twisty yarn that will keep them guessing  ,1
the movie s messages are quite admirable  but the story is just too clichd and too often strains credulity  ,0
these three films form a remarkably cohesive whole  both visually and thematically  through their consistently sensitive and often exciting treatment of an ignored people  ,1
a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well ,0
 i m going to recommend secretary  based on the wonderful acting clinic put on by spader and gyllenhaal ,1
for a strong education and good teachers being more valuable in the way they help increase an average student s selfesteem ,1
the accidental spy is a solid action pic that returns the martial arts master to top form ,1
s a fine  oldfashionedmovie movie  which is to say it s unburdened by pretensions to great artistic significance  ,1
the plot is paperthin and the characters are nt interesting enough to watch them go about their daily activities for two whole hours ,0
to ponder how a whole segment of popmusic history has been allowed to get wet  fuzzy and sticky ,0
there s undeniable enjoyment to be had from films crammed with movie references  but the fun wears thin  then out  when there s nothing else happening ,0
the film is reasonably entertaining  though it begins to drag twothirds through  when the melodramatic aspects start to overtake the comedy  ,1
are so unmemorable  despite several attempts at lengthy dialogue scenes  that one eventually resents having to inhale this gutter romancer s secondhand material  ,0
it s light on the chills and heavy on the atmospheric weirdness  and there are moments of jawdroppingly odd behavior ,0
it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes  ,1
besides its terrific performances  is fontaine s willingness to wander into the dark areas of parentchild relationships without flinching  ,1
a comingofage film that avoids the cartoonish clichs and sneering humor of the genre as it provides a fresh view of an old type  ,1
is to catch the pitch of his poetics  savor the pleasure of his sounds and images  and ponder the historical  philosophical  and ethical issues that intersect with them ,1
seems as funny as it did in analyze this  not even joe viterelli as de niro s righthand goombah  ,1
the determination of pinochet s victims to seek justice  and their often heartbreaking testimony  spoken directly into director patricio guzman s camera  pack a powerful emotional wallop ,1
comes across as a relic from a bygone era  and its convolutions  feel silly rather than plausible  ,0
outside of burger s desire to make some kind of film  it s really unclear why this project was undertaken ,0
come along that turns me into that annoying specimen of humanity that i usually dread encountering the most  the fanboy ,1
engages less for its story of actorly existential despair than for its boundaryhopping formal innovations and glimpse into another kind of chinese  cultural revolution  ,1
spy kids 2 also happens to be that rarity among sequels : it actually improves upon the original hit movie  ,1
 but it s a rushed  slapdash  sequelforthesake  ofasequel with less than half the plot and ingenuity ,0
rotten in almost every single facet of production that you ll want to crawl up your own *** in embarrassment ,0
tension  eloquence  spiritual challenge  things that have made the original new testament stories so compelling for 20 centuries ,1
may have made a great saturday night live sketch  but a great movie it is not ,0
shows all the signs of rich detail condensed into a few evocative images and striking character traits  ,1
if the man from elysian fields is doomed by its smallness  it is also elevated by it  the kind of movie that you enjoy more because you re one of the lucky few who sought it out  ,1
carries its share of laughs  sometimes a chuckle  sometimes a guffaw and  to my great pleasure  the occasional belly laugh ,1
was feeling this movie until it veered off too far into the exxon zone  and left me behind at the station looking for a return ticket to realism ,0
schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas ,1
caruso sometimes descends into subtarantino cuteness  but for the most part he makes sure the salton sea works the way a good noir should  keeping it tight and nasty  ,1
 synthetic  is the best description of this wellmeaning  beautifully produced film that sacrifices its promise for a highpowered star pedigree  ,0
 david caesar has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control  driven by a natural sense for what works on screen  ,1
a moving and stark reminder that the casualties of war reach much further than we imagine  ,1
is such a blip on the year s radar screen that it s tempting just to go with it for the ride  ,0
a film centering on a traditional indian wedding in contemporary new delhi may not sound like specialized fare  but mira nair s film is an absolute delight for all audiences ,1
a much better documentary  more revealing  more emotional and more surprising  than its pedestrian english title ,1
it s been 13 months and 295 preview screenings since i last walked out on a movie  ,0
while certainly clever in spots  this toolong  spoofy update of shakespeare s macbeth does nt sustain a high enough level of invention  ,0
it veered off too far into the exxon zone  and left me behind at the station looking for a return ticket to realism ,0
nobody seems to have cared much about any aspect of it  from its cheesy screenplay to the grayish quality of its lighting to its lastminute  haphazard theatrical release  ,0
passes time until it s time for an absurd finale of twisted metal  fireballs and revenge ,0
is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker ,1
this is popcorn movie fun with equal doses of action  cheese  ham and cheek  as well as a serious debt to the road warrior   but it feels like unrealized potential ,1
what begins as a conventional thriller evolves into a gorgeously atmospheric meditation on lifechanging chance encounters  ,1
manages to keep you at the edge of your seat with its shapeshifting perils  political intrigue and brushes with calamity  ,1
with so many bad romances out there  this is the kind of movie that deserves a chance to shine  ,1
might want to take a reality check before you pay the full ticket price to see  simone   and consider a dvd rental instead  ,0
hits every cliche we ve come to expect  including the assumption that  crazy  people are innocent  childlike and inherently funny  ,0
that the wayward wooden one end it all by stuffing himself into an electric pencil sharpener ,0
has a dashing and resourceful hero ; a lisping  reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out  ,1
been there  done that  liked it much better the first time around  when it was called the professional  ,0
many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside  ,0
nothing here seems as funny as it did in analyze this  not even joe viterelli as de niro s righthand goombah  ,0
has merit and  in the hands of a brutally honest individual like prophet jack  might have made a point or two regarding life ,1
has a florid turn of phrase that owes more to guy ritchie than the bard of avon ,0
no french people were harmed during the making of this movie  but they were insulted and the audience was put through torture for an hour and a half  ,0
may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j ,0
you ve got to admire  the intensity with which he s willing to express his convictions ,1
all the stomachturning violence  colorful new york gang lore and other hallmarks of his personal cinema painted on their largestever historical canvas ,1
from the fact that the film idiotically uses the website feardotcomcom or the improperly hammy performance from poor stephen rea ,0
tell you anything except that the chelsea hotel today is populated by whiny  pathetic  starving and untalented artistes ,0
buries an interesting storyline about morality and the choices we make underneath such a mountain of clichs and borrowed images that it might more accurately be titled mr chips off the old block ,0
likable  but just as often it s meandering  low on energy  and too eager to be quirky at moments when a little oldfashioned storytelling would come in handy  ,0
while scorsese s bold images and generally smart casting ensure that  gangs  is never lethargic  the movie is hindered by a central plot that s peppered with false starts and populated by characters who are nearly impossible to care about  ,0
the recording sessions are intriguing  and  on the way to striking a blow for artistic integrity  ,1
 but if you liked the previous movies in the series  you ll have a good time with this one too  ,1
a  girls gone wild  video for the boho arthouse crowd  the burning sensation is nt a definitive countercultural document  its makers are nt removed and inquisitive enough for that  ,0
nakata s technique is to imply terror by suggestion  rather than the overuse of special effects  ,1
has this sneaky feel to it  as if the director is trying to dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product  ,0
realize that we really have nt had a good cheesy bmovie playing in theaters since  well  since last week s reign of fire ,0
will undoubtedly play well in european markets  where mr besson is a brand name  and in asia  where ms shu is an institution ,1
at some point  all this visual trickery stops being clever and devolves into flashy  vaguely silly overkill  ,0
director shekhar kapur and screenwriters michael schiffer and hossein amini have tried hard to modernize and reconceptualize things  but the barriers finally prove to be too great ,0
is rigid and evasive in ways that soderbergh s best films   erin brockovich    out of sight  and  ocean s eleven   ,1
is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called  the gift of tears   ,1
instead  she sees it as a chance to revitalize what is and always has been remarkable about clungto traditions  ,1
deuces wild treads heavily into romeo and juliet/west side story territory  where it plainly has no business going  ,0
a fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system ,1
there are laughs aplenty  and  as a bonus  viewers do nt have to worry about being subjected to farts  urine  feces  semen  or any of the other foul substances that have overrun modernday comedies  ,1
found the perfect material with which to address his own world war ii experience in his signature style ,1
 cuarn has  created a substantive movie out of several cliched movie structures : the road movie  the comingofage movie  and the teenage sex comedy  ,1
balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem ,1
if the video is nt back at blockbuster before midnight  you re going to face frightening late fees ,0
one of those reputedly  unfilmable  novels that has bucked the odds to emerge as an exquisite motion picture in its own right ,1
brings a youthful  outtochangetheworld aggressiveness to the project  as if she s cut open a vein and bled the raw film stock  ,1
with actors you re most likely to find on the next inevitable incarnation of the love boat ,0
it s hard to quibble with a flick boasting this many genuine cackles  but notorious cho still feels like a promising workinprogress ,1
 denis   barebones narrative more closely resembles an outline for a 70s exploitation picture than the finished product  ,0
to bring any edge or personality to the rising place that would set it apart from other deep south stories ,1
is headed down the toilet with the ferocity of a frozen burrito after an allnight tequila bender ,0
the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ,0
feels contrived  as if the filmmakers were worried the story would nt work without all those gimmicks ,0
puts a human face on derrida  and makes one of the great minds of our times interesting and accessible to people who normally could nt care less ,1
s not a spark of new inspiration in it  just more of the same  done with noticeably less energy and imagination ,0
olivier assayas  elegantly appointed period drama seems  at times  padded with incident in the way of a tooconscientious adaptation ,0
starting with spielberg and going right through the ranks of the players  oncamera and off  that he brings together ,1
 you ca nt help but get caught up in the thrill of the company s astonishing growth  ,1
with more character development this might have been an eerie thriller ; with better payoffs  it could have been a thinking man s monster movie  ,0
 assured of the wrong things  and scared to admit how much they may really need the company of others ,0
a pretty good execution of a story that s a lot richer than the ones hollywood action screenwriters usually come up with on their own ,1
plays like a badly edited  91minute trailer  and  the director ca nt seem to get a coherent rhythm going  ,0
it s common knowledge that park and his founding partner  yong kang  lost kozmo in the end ,1
is an unsettling sight  and indicative of his  if you will  outofkilter character  who rambles aimlessly through illconceived action pieces ,0
 green is  the comedy equivalent of saddam hussein  and i m just about ready to go to the un and ask permission for a preemptive strike  ,0
the poor acting by the ensemble cast  the flat dialogue by vincent r nebrida or the gutless direction by laurice guillen ,0
that kate is nt very bright  but that she has nt been worth caring about and ,0
is about the people who live in them  who have carved their own comfortable niche in the world and have been kind enough to share it  ,1
 the seesawing of the general s fate in the arguments of competing lawyers has the stomachknotting suspense of a legal thriller  while the testimony of witnesses lends the film a resonant undertone of tragedy  ,1
without resorting to camp or parody  haynes  like sirk  but differently  has transformed the rhetoric of hollywood melodrama into something provocative  rich  and strange  ,1
illustrates why the whole is so often less than the sum of its parts in today s hollywood ,0
star to play second fiddle to the dull effects that allow the suit to come to life ,0
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics ,0
less by wow factors than by its funny  moving yarn that holds up well after two decades ,1
lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america  sketchy but nevertheless gripping portrait of jim brown  a celebrated wonder in the spotlight ,1
releasing a film with the word  dog  in its title in january lends itself to easy jokes and insults ,0
adroit but finally a trifle flat  mad love does nt galvanize its outrage the way  say ,0
a film with an idea buried somewhere inside its fabric  but never clearly seen or felt ,0
looking at his 12th oscar nomination by proving that he s now  more than ever  choosing his roles with the precision of the insurance actuary ,1
an incoherent jumble of a film that s rarely as entertaining as it could have been  ,0
blockbusters as patriot games can still turn out a small  personal film with an emotional wallop ,1
would recommend big bad love only to winger fans who have missed her since 1995 s forget paris ,0
finds one of our most conservative and hidebound moviemaking traditions and gives it new texture  new relevance  new reality  ,1
sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office  or trying to win over a probation officer ,0
does nt understand that the idea of exploiting molestation for laughs is funny  not actually exploiting it yourself  ,0
 it s a rather listless amble down the middle of the road  where the thematic ironies are too obvious and the sexual politics too smug  ,0
who the main characters are until the film is well under way  and yet it s hard to stop watching ,1
captures that perverse element of the kafkaesque where identity  overnight  is robbed and replaced with a persecuted  other   ,1
in addition to gluing you to the edge of your seat  changing lanes is also a film of freshness  imagination and insight  ,1
hardcore slasher aficionados will find things to like  but overall the halloween series has lost its edge ,0
rewritten  and for the uncompromising knowledge that the highest power of all is the power of love ,1
s as if a bored cage spent the duration of the film s shooting schedule waiting to scream :  got aids yet ? ,0
consumed by lust and love and crushed by betrayal that it conjures up the intoxicating fumes and emotional ghosts of a freshly painted rembrandt ,1
it s really little more than a particularly slanted  gay s/m fantasy  enervating and deadeningly drawnout  ,0
